rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id
10,20,00:41:49,75273.0,6,4,LI Shi Feng,2,挑球,0,0,2.0,1,867.0,512.0,1.0,9,118.29048569702685,177.0959646101645,,,,,5.0,0.9591299242112035,0.882615312904799,8.0,-0.06391930959254678,-0.8510614696484659,0,2,80,6623
10,21,00:41:50,75306.0,6,4,Kodai NARAOKA,2,長球,0,0,1.0,9,538.0,356.0,1.0,8,238.93483930161668,713.1019641605221,,,,,8.0,-0.4952995692981868,-1.2862957228641065,8.0,0.12805172328368997,1.0780743539813795,0,2,80,6623
10,22,00:41:51,75332.0,6,4,LI Shi Feng,2,長球,0,0,1.0,8,779.0,599.0,1.0,4,279.45514759015487,162.76494841109698,,,,,8.0,0.5196362058907253,1.2817650479704064,8.0,-0.24326099596448583,-1.0153857472435819,0,2,80,6623
10,23,00:41:52,75370.0,6,4,Kodai NARAOKA,3,長球,1,0,1.0,4,810.0,352.0,2.0,10,43.508585617660664,770.4785928633007,出界,對手出界,A,,9.0,0.6492551368601133,-1.4576481428026256,8.0,0.41620525481378173,1.1854979492556132,0,2,80,6623
11,1,00:42:18,76143.0,6,5,LI Shi Feng,1,發短球,0,1,2.0,7,,,2.0,7,141.4588103948519,400.56022000825345,,,,,8.0,0.12526043014183758,0.9022701616875685,8.0,-0.48582516919269275,-1.070278703315525,0,2,80,6624
11,2,00:42:18,76165.0,6,5,Kodai NARAOKA,2,網前球,0,1,2.0,7,571.0,441.0,2.0,1,285.68667516384625,517.2340670582909,,,,,7.0,-0.6440286553564202,-0.507415654592729,8.0,-0.11822790684212514,0.8359256636672837,0,2,80,6624
11,3,00:42:19,76195.0,6,5,LI Shi Feng,2,網前球,0,0,2.0,1,857.0,494.0,2.0,2,285.5578960927756,443.28433738564496,,,,,1.0,0.9940136392012756,0.6184108803427257,8.0,0.17681038839571267,-0.6918921160129656,0,2,80,6624
11,4,00:42:20,76222.0,6,5,Kodai NARAOKA,2,挑球,0,1,2.0,2,848.0,460.0,1.0,4,73.80122486145802,779.7142216677245,,,,,2.0,0.9312896212554609,-0.2655372665000755,8.0,0.5152741861444429,0.7088187092254685,0,2,80,6624
11,5,00:42:22,76261.0,6,5,LI Shi Feng,2,長球,1,0,1.0,4,396.0,641.0,1.0,9,115.82714909971646,194.60712311397498,,,,,8.0,-0.47901798213035124,1.4839533566674632,8.0,-0.0833909693440022,-0.730306543769092,0,2,80,6624
11,6,00:42:23,76300.0,6,5,Kodai NARAOKA,3,殺球,0,0,1.0,9,533.0,362.0,2.0,5,294.1578136706026,663.3376397399378,對手落地致勝,落地致勝,B,,9.0,-0.8260122104728358,-1.3880517352995045,8.0,-0.06475748238663682,1.2120172028741916,0,2,80,6624
12,1,00:42:45,76965.0,6,6,Kodai NARAOKA,1,發短球,0,1,2.0,7,,,2.0,7,146.60207711925545,562.6685869193984,,,,,8.0,0.12227373362643122,-0.6003317677001911,8.0,-0.5725421492251029,1.0964372017279367,0,2,80,6625
12,2,00:42:46,76989.0,6,6,LI Shi Feng,2,挑球,0,0,2.0,7,576.0,516.0,1.0,4,265.58404611370764,180.72300325809084,,,,,8.0,-0.5246749261017468,0.778538587272194,8.0,-0.30466053263582665,-0.7558298420435969,0,2,80,6625
12,3,00:42:47,77025.0,6,6,Kodai NARAOKA,2,切球,1,0,1.0,4,788.0,358.0,2.0,5,252.7589214009524,625.4491695324467,,,,,8.0,0.5514321523876178,-1.3667246052124125,8.0,0.2699339221559954,1.1410538613677896,0,2,80,6625
12,4,00:42:48,77043.0,6,6,LI Shi Feng,2,接殺防守,0,0,2.0,5,801.0,549.0,2.0,1,79.26476516764994,431.2545660514186,,,,,8.0,0.6681377216840335,1.1854562933991566,8.0,0.7415218033628428,-1.2350919796808884,0,2,80,6625
12,5,00:42:49,77073.0,6,6,Kodai NARAOKA,2,挑球,0,0,2.0,1,450.0,454.0,1.0,3,272.23821317907954,770.8908648530381,,,,,7.0,-0.8411601250618587,-0.44359846341520753,8.0,-0.2907421194606616,0.9495247204537076,0,2,80,6625
12,6,00:42:50,77114.0,6,6,LI Shi Feng,2,平球,0,0,1.0,3,862.0,635.0,1.0,6,275.9868346450788,291.85829380018697,,,,,9.0,0.722711663310754,1.7248483915244783,8.0,-0.1461000387120229,-0.9326390127479751,0,2,80,6625
12,7,00:42:50,77128.0,6,6,Kodai NARAOKA,2,接殺防守,0,1,1.0,6,815.0,398.0,2.0,7,154.984018252239,532.4099268597515,,,,,8.0,0.010734925866094822,-0.9610714145734519,8.0,0.5684838391410103,1.4347480475650431,0,2,80,6625
12,8,00:42:51,77150.0,6,6,LI Shi Feng,2,網前球,0,1,2.0,7,594.0,501.0,2.0,2,289.5749779139741,411.02543444545637,,,,,8.0,-0.12367141049711237,0.8550466336638133,8.0,0.12502777398961104,-0.8114532949257042,0,2,80,6625
12,9,00:42:52,77175.0,6,6,Kodai NARAOKA,2,挑球,0,1,2.0,2,852.0,446.0,1.0,6,93.53318655630561,743.9397941968136,,,,,2.0,0.9303474880773145,-0.4633053862303426,8.0,0.2374346810381469,0.9304165250265335,0,2,80,6625
12,10,00:42:53,77203.0,6,6,LI Shi Feng,2,切球,1,0,1.0,6,447.0,618.0,2.0,8,226.93781946271423,346.32307274665203,,,,,8.0,-0.1745378923766141,1.4427565311189376,8.0,0.14993084899704526,-0.6786247839286655,0,2,80,6625
12,11,00:42:54,77223.0,6,6,Kodai NARAOKA,2,接殺防守,0,1,2.0,8,730.0,419.0,2.0,2,83.80631808547732,522.4859449286603,,,,,8.0,-0.4372447625589053,-0.8900119465436784,8.0,-0.21708990916683624,1.4344164595548368,0,2,80,6625
12,12,00:42:55,77253.0,6,6,LI Shi Feng,2,網前球,0,1,2.0,2,450.0,496.0,2.0,7,225.289431630866,427.7932011281475,,,,,8.0,-0.8297138130723237,0.7497255203627358,8.0,-0.33772553268376304,-0.7423767375708575,0,2,80,6625
12,13,00:42:56,77282.0,6,6,Kodai NARAOKA,2,挑球,0,1,2.0,7,731.0,453.0,1.0,3,264.6875628086475,767.775694635091,,,,,7.0,0.23159748195365465,-0.47307706486823814,8.0,-0.13475004215576009,0.874090118997831,0,2,80,6625
12,14,00:42:57,77317.0,6,6,LI Shi Feng,2,平球,0,0,1.0,3,844.0,633.0,1.0,6,273.52246948264315,273.24894670740554,,,,,9.0,0.788874084781368,1.574396138944687,8.0,0.01734026909984374,-0.8786641362720479,0,2,80,6625
12,15,00:42:57,77330.0,6,6,Kodai NARAOKA,2,接殺防守,0,1,1.0,6,809.0,391.0,2.0,1,283.5629896561306,519.3333546204794,,,,,8.0,-0.016571524870010783,-0.8648776536545076,8.0,0.7242391327843908,1.4180838472489974,0,2,80,6625
12,16,00:42:58,77356.0,6,6,LI Shi Feng,2,網前球,0,0,2.0,1,853.0,495.0,1.0,7,116.13103264747276,417.15099007838984,,,,,7.0,0.8377433391665866,0.5373496543353392,8.0,0.42704182998693063,-0.7726593893914426,0,2,80,6625
12,17,00:42:59,77383.0,6,6,Kodai NARAOKA,3,推撲球,0,0,1.0,7,522.0,448.0,2.0,9,162.9800250563623,761.3795511629444,對手落地致勝,落地致勝,B,,7.0,-0.08112577125346658,-0.39672264184785594,8.0,0.14303489340483422,0.854794444273366,0,2,80,6625
13,1,00:43:28,78248.0,7,6,Kodai NARAOKA,1,發短球,0,1,2.0,7,,,2.0,1,258.97397445844905,554.2141659958451,,,,,8.0,-0.08939381683254437,-0.638321617491167,8.0,0.518051854579068,1.1320323214350545,0,2,80,6626
13,2,00:43:29,78274.0,7,6,LI Shi Feng,2,網前球,0,0,2.0,1,807.0,512.0,2.0,2,284.795121435091,429.61270140928235,,,,,7.0,0.36960838015538366,0.5991808851121684,8.0,-0.11708460537767931,-0.7567208260922431,0,2,80,6626
13,3,00:43:30,78303.0,7,6,Kodai NARAOKA,2,挑球,0,1,2.0,2,845.0,454.0,1.0,4,101.33546832067891,781.2920210383996,,,,,2.0,0.9577258636675203,-0.47603757703811195,8.0,0.35244595678792984,0.8736513298030145,0,2,80,6626
13,4,00:43:31,78338.0,7,6,LI Shi Feng,2,切球,1,0,1.0,4,461.0,642.0,2.0,6,263.7648304854247,363.29254406140075,,,,,9.0,-0.3350220976305731,1.5331033507337324,8.0,-0.2318261468981478,-0.7962775648526496,0,2,80,6626
13,5,00:43:32,78362.0,7,6,Kodai NARAOKA,2,接殺防守,0,1,2.0,6,799.0,426.0,2.0,2,89.42798736137692,516.2277217814902,,,,,8.0,0.7243765231736305,-0.6944075155521393,8.0,-0.3903367399173929,1.4675148692173579,0,2,80,6626
13,6,00:43:32,78387.0,7,6,LI Shi Feng,2,網前球,0,1,2.0,2,462.0,493.0,2.0,1,67.59957620428368,471.54849377482435,,,,,8.0,-0.803691968539109,0.7203446203690701,8.0,-0.09017563330805786,-0.7435448242805052,0,2,80,6626
13,7,00:43:33,78415.0,7,6,Kodai NARAOKA,2,挑球,0,0,2.0,1,423.0,472.0,1.0,4,103.09465249330523,782.813706519932,,,,,1.0,-1.069110425891288,-0.2704511242020586,8.0,-0.6983573365475213,0.6708530206065415,0,2,80,6626
13,8,00:43:35,78457.0,7,6,LI Shi Feng,2,長球,1,0,1.0,4,465.0,643.0,1.0,9,246.28675788909044,175.13692214406714,,,,,9.0,-0.5883797463587653,1.5733620950530203,8.0,-0.5652794056950224,-0.8757299295887068,0,2,80,6626
13,9,00:43:36,78492.0,7,6,Kodai NARAOKA,2,長球,1,0,1.0,9,755.0,356.0,1.0,6,104.4717185554871,756.5987438088022,,,,,8.0,0.36356409885400315,-1.2767501334361229,8.0,0.178794552466705,1.2817440575543675,0,2,80,6626
13,10,00:43:37,78519.0,7,6,LI Shi Feng,2,切球,1,0,1.0,6,471.0,626.0,2.0,8,250.33724317616534,318.19799106467605,,,,,8.0,-0.2952285234194572,1.3161255521750743,8.0,0.10200085416824006,-1.1878392333667378,0,2,80,6626
13,11,00:43:38,78540.0,7,6,Kodai NARAOKA,2,接殺防守,0,1,2.0,8,771.0,408.0,2.0,1,266.284034799094,496.20765381133,,,,,8.0,-0.45193126636576847,-0.9173165916754558,8.0,-0.5564435995334011,1.4259418769766328,0,2,80,6626
13,12,00:43:38,78568.0,7,6,LI Shi Feng,3,推撲球,0,0,2.0,1,816.0,484.0,2.0,3,63.70907067678966,166.14048303951353,對手落地致勝,落地致勝,A,,7.0,0.9363996232724184,0.4959795559148663,8.0,0.4815011229827064,-0.7863095080656824,0,2,80,6626
14,1,00:44:32,80168.0,8,6,LI Shi Feng,1,發短球,0,1,2.0,7,,,2.0,7,200.65682297013151,397.6691411857267,,,,,8.0,-0.08989249466219913,0.8263080967039773,8.0,0.5690530012746893,-0.908817177617086,0,2,80,6627
14,2,00:44:32,80189.0,8,6,Kodai NARAOKA,2,挑球,0,1,2.0,7,683.0,440.0,1.0,4,104.74709610153849,762.8476886792431,,,,,7.0,0.04236488306736523,-0.4849309055660376,8.0,0.06298760029393483,0.9211610004528085,0,2,80,6627
14,3,00:44:33,80219.0,8,6,LI Shi Feng,2,殺球,1,0,1.0,4,471.0,630.0,2.0,5,96.0548589282328,272.7866687805401,,,,,8.0,-0.3653848890119976,1.4343538647476712,8.0,-0.5031220893669285,-0.8488777313157847,0,2,80,6627
14,4,00:44:34,80230.0,8,6,Kodai NARAOKA,2,接殺防守,0,0,2.0,5,494.0,390.0,2.0,7,230.57648393433237,525.8451641430137,,,,,8.0,-0.6261586499900998,-0.8754233277123626,9.0,-0.4629636832497556,1.6767449237328484,0,2,80,6627
14,5,00:44:35,80263.0,8,6,LI Shi Feng,2,網前球,0,0,2.0,7,747.0,498.0,2.0,7,108.9227907501869,388.9881982836283,,,,,8.0,0.26529913055986026,0.7581810256860392,8.0,-0.22103846120351817,-0.9322519119752751,0,2,80,6627
14,6,00:44:36,80289.0,8,6,Kodai NARAOKA,2,挑球,0,0,2.0,7,510.0,436.0,1.0,4,66.31013802569642,768.9792655363445,,,,,8.0,-0.6019830894979487,-0.5714095017360817,8.0,-0.010215691841384624,0.8358186569359614,0,2,80,6627
14,7,00:44:37,80325.0,8,6,LI Shi Feng,2,切球,1,0,1.0,4,380.0,634.0,2.0,5,64.42338668044634,310.00116897756146,,,,,8.0,-0.6893064859628134,1.4838399301413354,8.0,-0.5503665478735319,-0.848642829489569,0,2,80,6627
14,8,00:44:38,80342.0,8,6,Kodai NARAOKA,2,挑球,0,0,2.0,5,434.0,404.0,1.0,8,242.83647173498102,736.053767608029,,,,,5.0,-0.9378621466536968,-0.8062702229075415,8.0,-0.8093328988123042,1.491985528590467,0,2,80,6627
14,9,00:44:39,80371.0,8,6,LI Shi Feng,2,殺球,0,0,1.0,8,790.0,613.0,2.0,6,259.4988889416861,284.11171486569515,,,,,8.0,0.3516660064442462,1.4095583553688928,8.0,-0.28303114532496226,-0.9595347932849106,0,2,80,6627
14,10,00:44:39,80383.0,8,6,Kodai NARAOKA,2,接殺防守,0,1,2.0,6,785.0,395.0,2.0,7,223.30146886830678,538.203389834173,,,,,8.0,-0.15165422483210092,-0.8370835892887074,9.0,0.6469461080466994,1.517416711896691,0,2,80,6627
14,11,00:44:40,80414.0,8,6,LI Shi Feng,2,網前球,0,0,2.0,7,733.0,504.0,2.0,2,283.99889649230056,443.29617964867765,,,,,8.0,0.19822469459704553,0.6795497256787725,8.0,-0.1246424400490305,-0.8372170297700517,0,2,80,6627
14,12,00:44:41,80443.0,8,6,Kodai NARAOKA,2,挑球,0,1,2.0,2,845.0,460.0,1.0,4,79.4874073988003,769.0024308286523,,,,,2.0,0.9322144509814853,-0.4131406698637677,8.0,0.10819007190250729,0.9117149281437461,0,2,80,6627
14,13,00:44:42,80489.0,8,6,LI Shi Feng,2,切球,0,1,1.0,4,411.0,634.0,2.0,5,82.64338553077012,335.3060652890504,,,,,4.0,-1.1131625294439997,1.532593454100354,8.0,-0.3936295929769174,-0.8089241162840336,0,2,80,6627
14,14,00:44:43,80508.0,8,6,Kodai NARAOKA,2,挑球,0,0,2.0,5,465.0,414.0,1.0,5,263.80199397328664,689.4725357418172,,,,,5.0,-0.8886504745677221,-0.7797149238110231,8.0,-0.45760606996742165,1.3924800927931973,0,2,80,6627
14,15,00:44:44,80530.0,8,6,LI Shi Feng,2,長球,0,0,1.0,5,832.0,585.0,1.0,4,267.0198224901169,174.8195929491606,,,,,8.0,0.2870531392362501,1.1231313245446721,8.0,-0.11164362602440465,-0.8916622375971368,0,2,80,6627
14,16,00:44:45,80563.0,8,6,Kodai NARAOKA,2,長球,1,0,1.0,4,790.0,356.0,1.0,9,127.71236180069931,758.1991003294427,,,,,9.0,0.7313108411632335,-1.3977860206420258,8.0,0.6387133657737307,1.2119447845159634,0,2,80,6627
14,17,00:44:46,80594.0,8,6,LI Shi Feng,2,切球,1,0,1.0,9,525.0,627.0,2.0,5,100.57718510915518,319.8746509826913,,,,,8.0,-0.4117468888861067,1.350230634434185,8.0,0.11665318075089234,-1.2460035541822811,0,2,80,6627
14,18,00:44:47,80611.0,8,6,Kodai NARAOKA,2,接殺防守,0,0,2.0,5,499.0,408.0,2.0,7,234.1146131843182,523.7562068531684,,,,,8.0,-0.4111563100949989,-0.917525894452841,8.0,-0.4346248972232882,1.4259908981356197,0,2,80,6627
14,19,00:44:48,80643.0,8,6,LI Shi Feng,2,挑球,0,0,2.0,7,754.0,497.0,1.0,5,101.17142290129087,209.16411456686404,,,,,7.0,0.5094236283487543,0.6090623201814717,8.0,-0.09697732811685832,-0.7568163354870947,0,2,80,6627
14,20,00:44:49,80676.0,8,6,Kodai NARAOKA,3,殺球,0,0,1.0,5,507.0,367.0,2.0,10,38.9081211402035,704.7649176264363,出界,對手出界,A,,8.0,-0.6284523752627799,-1.1548691224485288,8.0,0.182997853201149,1.0961529841978723,0,2,80,6627
16,1,00:45:59,82777.0,9,7,LI Shi Feng,1,發短球,0,1,2.0,7,,,2.0,7,216.7679783949998,387.99599683635455,,,,,8.0,-0.08964248520692204,0.8550144569443242,8.0,0.60108375413137,-0.991963879982953,0,2,80,6629
16,2,00:45:59,82796.0,9,7,Kodai NARAOKA,2,挑球,0,1,2.0,7,713.0,436.0,1.0,4,91.88383007294564,778.2281580087835,,,,,7.0,0.15142183831486855,-0.36048266688883945,8.0,0.06836256194806783,0.9492651437970961,0,2,80,6629
16,3,00:46:00,82828.0,9,7,LI Shi Feng,2,長球,1,0,1.0,4,439.0,640.0,1.0,4,263.0984975726529,183.68915910428603,,,,,8.0,-0.3136448807870973,1.4009302400563761,8.0,-0.4210597821826147,-0.8222542830182858,0,2,80,6629
16,4,00:46:02,82862.0,9,7,Kodai NARAOKA,2,長球,1,0,1.0,4,784.0,359.0,1.0,5,291.20550492243683,740.933325135521,,,,,8.0,0.3695930539233862,-1.247496315416714,8.0,0.1681681121532309,1.273087183807064,0,2,80,6629
16,5,00:46:02,82888.0,9,7,LI Shi Feng,2,長球,0,0,1.0,5,901.0,616.0,1.0,9,240.18674022978826,181.10743343077152,,,,,5.0,1.069430947910224,1.26443186300989,8.0,0.5610239351487096,-1.2779291071403385,0,2,80,6629
16,6,00:46:04,82933.0,9,7,Kodai NARAOKA,2,切球,0,0,1.0,9,745.0,358.0,2.0,5,281.969420430305,616.0835226761445,,,,,9.0,0.7105752543906029,-1.5190823282403578,8.0,0.33233161608111855,1.229528449662806,0,2,80,6629
16,7,00:46:05,82951.0,9,7,LI Shi Feng,2,挑球,0,0,2.0,5,862.0,544.0,1.0,4,268.2315651747574,201.02004019924044,,,,,8.0,0.7791189190051676,1.050467983440458,8.0,0.4217013807035687,-1.3213316126447145,0,2,80,6629
16,8,00:46:06,82983.0,9,7,Kodai NARAOKA,2,長球,1,0,1.0,4,794.0,365.0,1.0,9,125.94750583699583,770.6271842724371,,,,,8.0,0.5853853104785762,-1.3371555906076242,8.0,0.46746278365043525,1.149935293590864,0,2,80,6629
16,9,00:46:07,83013.0,9,7,LI Shi Feng,2,切球,1,0,1.0,9,520.0,635.0,2.0,8,120.5335939970767,306.76612172692364,,,,,8.0,-0.35017973898187105,1.417672682946278,8.0,0.039015681309152575,-1.1586714622628247,0,2,80,6629
16,10,00:46:07,83035.0,9,7,Kodai NARAOKA,2,接殺防守,0,0,2.0,8,536.0,403.0,2.0,7,242.5273515685506,511.18593606447104,,,,,8.0,-0.5024942327323898,-0.8353504102372362,8.0,-0.34453990388686967,1.4260271493080339,0,2,80,6629
16,11,00:46:08,83062.0,9,7,LI Shi Feng,2,網前球,0,0,2.0,7,770.0,491.0,2.0,1,69.3140966800435,429.04948479441316,,,,,8.0,0.6382292925213986,0.7674962082362988,8.0,0.0845672664806021,-0.8112559934740329,0,2,80,6629
16,12,00:46:09,83092.0,9,7,Kodai NARAOKA,2,挑球,0,0,2.0,1,431.0,453.0,1.0,9,107.60811878910883,779.7841147771071,,,,,1.0,-0.8929348231214183,-0.22292700052153394,8.0,-0.18109968556587142,0.8167923737766488,0,2,80,6629
16,13,00:46:11,83144.0,9,7,LI Shi Feng,3,切球,1,0,1.0,9,476.0,641.0,2.0,10,43.088894376784324,294.6398399050408,出界,對手出界,B,,9.0,-0.6578794414327754,1.5491071245166304,8.0,-0.46377506083922526,-0.8762411288151473,0,2,80,6629
17,1,00:46:36,83894.0,9,8,Kodai NARAOKA,1,發短球,0,1,2.0,7,,,2.0,7,149.85022260238796,552.6953029166752,,,,,8.0,0.14366510849947714,-0.7049167595568958,8.0,-0.5279582565910325,1.105427740727719,0,2,80,6630
17,2,00:46:37,83915.0,9,8,LI Shi Feng,2,網前球,0,0,2.0,7,583.0,511.0,2.0,7,105.80173461502783,449.142295983025,,,,,7.0,-0.6027719458988915,0.6308332969633916,8.0,-0.22268813803989132,-0.6769246066673654,0,2,80,6630
17,3,00:46:38,83942.0,9,8,Kodai NARAOKA,2,挑球,0,0,2.0,7,500.0,462.0,1.0,4,94.23366220208472,782.7946105900995,,,,,7.0,-0.6836396473955443,-0.2236587845213774,8.0,-0.32138046409452603,0.7098969809865707,0,2,80,6630
17,4,00:46:39,83997.0,9,8,LI Shi Feng,2,切球,1,0,1.0,4,444.0,643.0,2.0,2,255.68300471811276,375.5802653195054,,,,,9.0,-0.6540683720710713,1.5973726662482697,8.0,-0.5510565406698691,-0.8622030377425786,0,2,80,6630
17,5,00:46:40,84019.0,9,8,Kodai NARAOKA,2,挑球,0,1,2.0,2,785.0,431.0,1.0,4,87.82361453550095,773.6321185970314,,,,,7.0,0.6352720458446244,-0.4495304138914837,8.0,-0.2895742499210581,1.324685329553984,0,2,80,6630
17,6,00:46:41,84052.0,9,8,LI Shi Feng,2,長球,1,0,1.0,4,430.0,637.0,1.0,4,252.10125733692036,177.99150922740026,,,,,8.0,-0.4549260473116531,1.4426326716471174,8.0,-0.2788897590572479,-0.79604955700442,0,2,80,6630
17,7,00:46:42,84082.0,9,8,Kodai NARAOKA,2,殺球,1,0,1.0,4,765.0,357.0,2.0,5,260.0866161301652,656.2830889815609,,,,,8.0,0.20036653982965036,-1.21737486039028,8.0,-0.03184873342946217,1.3161631737820183,0,2,80,6630
17,8,00:46:43,84096.0,9,8,LI Shi Feng,3,接殺防守,0,0,2.0,5,820.0,566.0,2.0,10,41.21625574836441,299.8908508663662,出界,對手出界,B,,8.0,0.5908054107113865,1.1943142210955298,8.0,0.4851654692631447,-1.1612130267394682,0,2,80,6630
18,1,00:47:04,84720.0,9,9,Kodai NARAOKA,1,發短球,0,1,2.0,7,,,2.0,7,206.84289056926642,523.900622619389,,,,,8.0,-0.056532682337324634,-0.7039908716085751,8.0,0.4995818244036326,0.9769113342615133,0,2,80,6631
18,2,00:47:04,84739.0,9,9,LI Shi Feng,2,挑球,0,0,2.0,7,699.0,497.0,1.0,4,266.97709556663995,189.46470408445245,,,,,7.0,0.4669200423100388,0.6392840640306824,8.0,-0.06339614368272246,-0.7436711857373309,0,2,80,6631
18,3,00:47:05,84772.0,9,9,Kodai NARAOKA,2,長球,1,0,1.0,4,791.0,361.0,1.0,9,115.39601072677743,784.3557538755214,,,,,8.0,0.3625628702913992,-1.2474548257715077,8.0,0.35715391343232944,1.1588767035638359,0,2,80,6631
18,4,00:47:06,84806.0,9,9,LI Shi Feng,2,切球,1,0,1.0,9,494.0,644.0,2.0,1,77.5857662091197,386.88910554509084,,,,,9.0,-0.3461484513021532,1.51680417170253,8.0,-0.08504870179087355,-0.9744321503901437,0,2,80,6631
18,5,00:47:07,84830.0,9,9,Kodai NARAOKA,2,接殺防守,0,0,2.0,1,451.0,435.0,2.0,2,80.31680991982103,512.1032692052376,,,,,5.0,-1.0117439836107784,-0.531291036755225,8.0,-0.36504984814851166,1.3161155787810053,0,2,80,6631
18,6,00:47:08,84860.0,9,9,LI Shi Feng,2,網前球,0,1,2.0,2,444.0,491.0,2.0,1,89.57899039146707,464.81282166911205,,,,,7.0,-0.8321474478067744,0.5299509176134182,8.0,-0.5435086274125007,-0.58452324141918,0,2,80,6631
18,7,00:47:09,84889.0,9,9,Kodai NARAOKA,2,挑球,0,0,2.0,1,467.0,469.0,1.0,3,284.04554455519906,780.148885356877,,,,,1.0,-1.0046194878526984,-0.19863666326165763,8.0,-0.4312240670196933,0.7001823242780946,0,2,80,6631
18,8,00:47:10,84926.0,9,9,LI Shi Feng,2,平球,0,0,1.0,3,891.0,641.0,1.0,6,283.1426895846075,283.8239405512771,,,,,9.0,0.7491775668052413,1.6621861105843472,8.0,-0.1236452354626926,-0.7433868949193835,0,2,80,6631
18,9,00:47:11,84942.0,9,9,Kodai NARAOKA,2,接殺防守,0,1,1.0,6,827.0,395.0,2.0,7,140.46684716551124,544.6906653811151,,,,,8.0,0.10600719714440326,-0.9201805572244934,8.0,0.5821123157448864,1.3928162022071782,0,2,80,6631
18,10,00:47:12,84968.0,9,9,LI Shi Feng,2,網前球,0,1,2.0,7,564.0,507.0,2.0,7,205.1916860931707,443.8948043783647,,,,,8.0,-0.1816479710707621,0.7878435826998267,8.0,0.14546269918643942,-0.8250348881591277,0,2,80,6631
18,11,00:47:13,84998.0,9,9,Kodai NARAOKA,2,挑球,0,1,2.0,7,693.0,460.0,1.0,9,145.04229990521478,788.9536721367898,,,,,7.0,0.13704713821470363,-0.26269250265681937,8.0,0.07066130426984611,0.6995238147586195,0,2,80,6631
18,12,00:47:15,85057.0,9,9,LI Shi Feng,2,切球,1,0,1.0,9,564.0,647.0,2.0,2,286.18437362231106,387.3573494445404,,,,,9.0,-0.25604327067386673,1.549385837945291,8.0,-0.369452471038465,-0.8903555479615983,0,2,80,6631
18,13,00:47:16,85080.0,9,9,Kodai NARAOKA,2,網前球,0,1,2.0,2,843.0,436.0,2.0,1,283.1965200092777,500.3725519807459,,,,,6.0,0.96255941895655,-0.5268570813185093,8.0,-0.10589445786549675,1.4261231828080565,0,2,80,6631
18,14,00:47:17,85110.0,9,9,LI Shi Feng,2,網前球,0,0,2.0,1,850.0,486.0,2.0,2,283.5889132763579,476.6495829173555,,,,,1.0,0.9929009983874482,0.6284773119368907,8.0,0.3821543976298932,-0.6534815549279767,0,2,80,6631
18,15,00:47:17,85136.0,9,9,Kodai NARAOKA,2,挑球,0,1,2.0,2,848.0,475.0,1.0,9,172.86146223612133,764.5127053910052,,,,,7.0,0.8893556703988933,-0.15748304962327206,8.0,0.5520405295331928,0.7675953390642926,0,2,80,6631
18,16,00:47:19,85195.0,9,9,LI Shi Feng,2,殺球,0,0,1.0,9,630.0,631.0,2.0,5,78.79065608700644,299.4477679657835,,,,,9.0,0.0732999313404729,1.549614270275974,8.0,-0.3478160043819217,-0.8496499209892079,0,2,80,6631
18,17,00:47:20,85212.0,9,9,Kodai NARAOKA,2,接殺防守,0,0,2.0,5,461.0,400.0,1.0,6,95.85200123579439,747.122326524169,,,,,8.0,-0.4604596433837332,-0.9586067065041414,8.0,0.127146069238909,1.4594957881351072,0,2,80,6631
18,18,00:47:21,85245.0,9,9,LI Shi Feng,2,殺球,1,0,1.0,6,452.0,620.0,2.0,5,76.92367933808507,259.5453723386273,,,,,8.0,-0.5899521703782348,1.4008354349199343,8.0,-0.7145145683870829,-0.9849960976066692,0,2,80,6631
18,19,00:47:21,85259.0,9,9,Kodai NARAOKA,2,接殺防守,0,0,2.0,5,461.0,385.0,2.0,2,80.27414537881273,501.5817297733971,,,,,8.0,-0.6097024286844062,-0.9440172956737714,8.0,-0.5847595570859049,1.4756651882430927,0,2,80,6631
18,20,00:47:22,85288.0,9,9,LI Shi Feng,2,網前球,0,1,2.0,2,445.0,486.0,2.0,1,75.19068949674181,471.49666193665377,,,,,2.0,-0.9780085420603029,0.5911819017359464,8.0,-0.6345195271463425,-0.9026780663423789,0,2,80,6631
18,21,00:47:23,85315.0,9,9,Kodai NARAOKA,2,挑球,0,0,2.0,1,438.0,472.0,1.0,4,101.6871507935043,779.7718736388158,,,,,1.0,-1.0250356432732066,-0.15111264879696407,8.0,-0.6961086769920763,0.700529871840164,0,2,80,6631
18,22,00:47:25,85372.0,9,9,LI Shi Feng,2,殺球,1,0,1.0,4,462.0,641.0,2.0,5,65.24100584737891,294.3752728620504,,,,,9.0,-0.7103865361601229,1.6053144954584546,8.0,-0.49637201994584135,-0.8489112930007773,0,2,80,6631
18,23,00:47:26,85388.0,9,9,Kodai NARAOKA,2,接殺防守,0,0,2.0,5,437.0,398.0,2.0,2,89.52475448163572,518.3079949402157,,,,,8.0,-0.5268252886853297,-0.7814564002126311,9.0,-0.4710112886414579,1.533014240300913,0,2,80,6631
