batch 0: Pandas(Index=0, rally_id=2, player=1, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.066525905759233, player_location_y=0.8842830930602202, opponent_location_x=-0.3679183993593016, opponent_location_y=-0.8490659150160242, ball_round=1, set=1, match_id=1, getpoint_player=nan, roundscore_A=2, roundscore_B=1)
batch 7967: Pandas(Index=7967, rally_id=2811, player=23, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=0.1427213535755998, player_location_y=1.1142241041132828, opponent_location_x=-0.4668802434706019, opponent_location_y=-1.309660529866019, ball_round=9, set=2, match_id=34, getpoint_player=nan, roundscore_A=9, roundscore_B=3)
batch 7968: Pandas(Index=7968, rally_id=2811, player=10, type=8, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=-0.8557196452622959, player_location_y=-0.6243486389058296, opponent_location_x=-0.1411800101571721, opponent_location_y=1.0508394970945154, ball_round=10, set=2, match_id=34, getpoint_player=nan, roundscore_A=9, roundscore_B=3)
batch 7969: Pandas(Index=7969, rally_id=2811, player=23, type=2, player_location_area=9.0, opponent_location_area=8.0, hit_area=3, player_location_x=0.7470464496214781, player_location_y=1.6322191162594564, opponent_location_x=0.148363616966496, opponent_location_y=-0.8679522682401952, ball_round=11, set=2, match_id=34, getpoint_player=nan, roundscore_A=9, roundscore_B=3)
batch 7970: Pandas(Index=7970, rally_id=2811, player=10, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=0.7637493205059714, player_location_y=-1.2340988947254663, opponent_location_x=0.4740793851884843, opponent_location_y=1.3351975962640603, ball_round=12, set=2, match_id=34, getpoint_player=nan, roundscore_A=9, roundscore_B=3)
batch 7971: Pandas(Index=7971, rally_id=2811, player=23, type=5, player_location_area=8.0, opponent_location_area=6.0, hit_area=8, player_location_x=0.4993352350412436, player_location_y=1.0905741838159806, opponent_location_x=1.0449159206253542, opponent_location_y=-1.20820890145119, ball_round=13, set=2, match_id=34, getpoint_player='A', roundscore_A=9, roundscore_B=3)
batch 7972: Pandas(Index=7972, rally_id=2817, player=10, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.0894182534966679, player_location_y=-0.9586921064576204, opponent_location_x=-0.6095158554306591, opponent_location_y=1.214624898482651, ball_round=1, set=2, match_id=34, getpoint_player=nan, roundscore_A=14, roundscore_B=4)
batch 7973: Pandas(Index=7973, rally_id=2817, player=23, type=8, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.0885493891389296, player_location_y=0.7509708524741031, opponent_location_x=-0.1402724851660099, opponent_location_y=-1.0501441513417726, ball_round=2, set=2, match_id=34, getpoint_player=nan, roundscore_A=14, roundscore_B=4)
batch 7974: Pandas(Index=7974, rally_id=2817, player=10, type=6, player_location_area=5.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.8932926646974504, player_location_y=-1.3065537496889024, opponent_location_x=-0.1285098941812918, opponent_location_y=1.1376778734807569, ball_round=3, set=2, match_id=34, getpoint_player=nan, roundscore_A=14, roundscore_B=4)
batch 7975: Pandas(Index=7975, rally_id=2817, player=23, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=-0.0113630259401473, player_location_y=1.191881191741165, opponent_location_x=-0.7805117941678703, opponent_location_y=-1.0728205022323178, ball_round=4, set=2, match_id=34, getpoint_player=nan, roundscore_A=14, roundscore_B=4)
batch 7976: Pandas(Index=7976, rally_id=2817, player=10, type=7, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=0.475164400535583, player_location_y=-0.643529635731349, opponent_location_x=-0.1284405845399936, opponent_location_y=1.1454675142923978, ball_round=5, set=2, match_id=34, getpoint_player=nan, roundscore_A=14, roundscore_B=4)
batch 7977: Pandas(Index=7977, rally_id=2817, player=23, type=8, player_location_area=8.0, opponent_location_area=8.0, hit_area=2, player_location_x=-0.6462877380680426, player_location_y=0.6638648643201961, opponent_location_x=-0.0042379488297073, opponent_location_y=-0.6655683590813185, ball_round=6, set=2, match_id=34, getpoint_player=nan, roundscore_A=14, roundscore_B=4)
batch 7978: Pandas(Index=7978, rally_id=2817, player=10, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=0.2365175481907876, player_location_y=-1.258356142724728, opponent_location_x=-0.0279063407847624, opponent_location_y=1.010627951291309, ball_round=7, set=2, match_id=34, getpoint_player='A', roundscore_A=14, roundscore_B=4)
batch 7979: Pandas(Index=7979, rally_id=2823, player=10, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.1768519640134004, player_location_y=-0.8918412407153342, opponent_location_x=0.660560018126021, opponent_location_y=1.082643171315821, ball_round=1, set=2, match_id=34, getpoint_player=nan, roundscore_A=17, roundscore_B=7)
batch 7980: Pandas(Index=7980, rally_id=2823, player=23, type=3, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.6357423189310478, player_location_y=0.844700844520478, opponent_location_x=-0.1012362993827203, opponent_location_y=-0.9182686597560532, ball_round=2, set=2, match_id=34, getpoint_player=nan, roundscore_A=17, roundscore_B=7)
batch 7981: Pandas(Index=7981, rally_id=2823, player=10, type=6, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=0.1064289939484736, player_location_y=-1.051745688420838, opponent_location_x=0.4757008037380089, opponent_location_y=1.010505293703136, ball_round=3, set=2, match_id=34, getpoint_player=nan, roundscore_A=17, roundscore_B=7)
batch 7982: Pandas(Index=7982, rally_id=2823, player=23, type=6, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=0.6785291699866219, player_location_y=1.137792120409383, opponent_location_x=0.1850590983929924, opponent_location_y=-1.1062362409308455, ball_round=4, set=2, match_id=34, getpoint_player=nan, roundscore_A=17, roundscore_B=7)
batch 7983: Pandas(Index=7983, rally_id=2823, player=10, type=6, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.1015941137166654, player_location_y=-1.0103550761262892, opponent_location_x=0.7003403420747182, opponent_location_y=1.2607008946963074, ball_round=5, set=2, match_id=34, getpoint_player=nan, roundscore_A=17, roundscore_B=7)
batch 7984: Pandas(Index=7984, rally_id=2823, player=23, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=0.3756766908397599, player_location_y=1.1688520649618663, opponent_location_x=-0.308892078256903, opponent_location_y=-0.7383709716462784, ball_round=6, set=2, match_id=34, getpoint_player=nan, roundscore_A=17, roundscore_B=7)
batch 7985: Pandas(Index=7985, rally_id=2823, player=10, type=9, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.4572206776336897, player_location_y=-1.2674350481240515, opponent_location_x=0.0440677005094002, opponent_location_y=1.0025145998368838, ball_round=7, set=2, match_id=34, getpoint_player=nan, roundscore_A=17, roundscore_B=7)
batch 7986: Pandas(Index=7986, rally_id=2823, player=23, type=7, player_location_area=6.0, opponent_location_area=8.0, hit_area=2, player_location_x=-0.8883237832726048, player_location_y=0.8458362298180019, opponent_location_x=-0.2862570291665096, opponent_location_y=-1.0358184783376725, ball_round=8, set=2, match_id=34, getpoint_player='A', roundscore_A=17, roundscore_B=7)
batch 7987: Pandas(Index=7987, rally_id=2830, player=11, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.0898704737480101, player_location_y=-0.7217546430176146, opponent_location_x=0.7105132904314082, opponent_location_y=0.832217015591827, ball_round=1, set=1, match_id=35, getpoint_player=nan, roundscore_A=1, roundscore_B=0)
batch 7988: Pandas(Index=7988, rally_id=2830, player=17, type=8, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.1540672736891401, player_location_y=0.5917106651443795, opponent_location_x=-0.0755558623171151, opponent_location_y=-0.7460446021742069, ball_round=2, set=1, match_id=35, getpoint_player=nan, roundscore_A=1, roundscore_B=0)
batch 7989: Pandas(Index=7989, rally_id=2830, player=11, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=4, player_location_x=0.2033752648158902, player_location_y=-1.1669665837789185, opponent_location_x=0.5809304110514536, opponent_location_y=0.9530434083021604, ball_round=3, set=1, match_id=35, getpoint_player='A', roundscore_A=1, roundscore_B=0)
batch 7990: Pandas(Index=7990, rally_id=2835, player=17, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.0298362160368173, player_location_y=0.8700102337596297, opponent_location_x=0.6852659200669182, opponent_location_y=-0.9160692258610146, ball_round=1, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7991: Pandas(Index=7991, rally_id=2835, player=11, type=8, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.2050576817332398, player_location_y=-0.449297720700945, opponent_location_x=-0.0064259255287103, opponent_location_y=0.7877599472386626, ball_round=2, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7992: Pandas(Index=7992, rally_id=2835, player=17, type=2, player_location_area=9.0, opponent_location_area=8.0, hit_area=9, player_location_x=-0.5947033328044377, player_location_y=1.6384328450790375, opponent_location_x=-0.1295844055620566, opponent_location_y=-0.8828562984980074, ball_round=3, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7993: Pandas(Index=7993, rally_id=2835, player=11, type=9, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=-0.4695563529858867, player_location_y=-0.961109905383494, opponent_location_x=-0.4505734638254176, opponent_location_y=1.417348344830594, ball_round=4, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7994: Pandas(Index=7994, rally_id=2835, player=17, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.4551993252062454, player_location_y=0.5090275060513475, opponent_location_x=-0.642370031857085, opponent_location_y=-0.8606854653545944, ball_round=5, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7995: Pandas(Index=7995, rally_id=2835, player=11, type=8, player_location_area=7.0, opponent_location_area=7.0, hit_area=7, player_location_x=-0.3893459222944303, player_location_y=-0.2846533640437976, opponent_location_x=-0.4032326275166669, opponent_location_y=0.5361057895861704, ball_round=6, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7996: Pandas(Index=7996, rally_id=2835, player=17, type=2, player_location_area=3.0, opponent_location_area=8.0, hit_area=3, player_location_x=1.014604992634148, player_location_y=1.7146087615225127, opponent_location_x=-0.0656521629551743, opponent_location_y=-0.5430547787137794, ball_round=7, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7997: Pandas(Index=7997, rally_id=2835, player=11, type=2, player_location_area=9.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.6728194543563492, player_location_y=-1.4631793108978697, opponent_location_x=0.0646469461843294, opponent_location_y=1.29908031294478, ball_round=8, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7998: Pandas(Index=7998, rally_id=2835, player=17, type=2, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=0.3992056273083574, player_location_y=1.256908898229348, opponent_location_x=-0.1264269282369314, opponent_location_y=-1.1155862462395827, ball_round=9, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 7999: Pandas(Index=7999, rally_id=2835, player=11, type=2, player_location_area=9.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.6300591836645093, player_location_y=-1.420234464105447, opponent_location_x=-0.109755043846744, opponent_location_y=1.0521852248858767, ball_round=10, set=1, match_id=35, getpoint_player=nan, roundscore_A=4, roundscore_B=2)
batch 8000: Pandas(Index=8000, rally_id=2835, player=17, type=4, player_location_area=9.0, opponent_location_area=8.0, hit_area=4, player_location_x=-0.7530070778042152, player_location_y=1.5255736403119524, opponent_location_x=-0.2076868714046583, opponent_location_y=-1.0111429987865206, ball_round=11, set=1, match_id=35, getpoint_player='A', roundscore_A=4, roundscore_B=2)
batch 8001: Pandas(Index=8001, rally_id=2844, player=17, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.0903749470361078, player_location_y=0.8130752689769309, opponent_location_x=-0.5155001538793397, opponent_location_y=-0.9742205204578316, ball_round=1, set=1, match_id=35, getpoint_player=nan, roundscore_A=8, roundscore_B=7)
batch 8002: Pandas(Index=8002, rally_id=2844, player=11, type=3, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.5116534114489798, player_location_y=-0.4531746262560669, opponent_location_x=-0.1669632684081957, opponent_location_y=0.8937776166068829, ball_round=2, set=1, match_id=35, getpoint_player=nan, roundscore_A=8, roundscore_B=7)
batch 8003: Pandas(Index=8003, rally_id=2844, player=17, type=6, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.3283713121366919, player_location_y=1.0045795857595408, opponent_location_x=-0.4595741580587911, opponent_location_y=-0.5335683306792166, ball_round=3, set=1, match_id=35, getpoint_player=nan, roundscore_A=8, roundscore_B=7)
batch 8004: Pandas(Index=8004, rally_id=2844, player=11, type=6, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.3580517033931429, player_location_y=-0.6629151784840088, opponent_location_x=-0.2132023004625312, opponent_location_y=1.0978665092123894, ball_round=4, set=1, match_id=35, getpoint_player=nan, roundscore_A=8, roundscore_B=7)
batch 8005: Pandas(Index=8005, rally_id=2844, player=17, type=8, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=0.1259425324804413, player_location_y=0.8706666970964813, opponent_location_x=-0.165689940106069, opponent_location_y=-0.8329384284568416, ball_round=5, set=1, match_id=35, getpoint_player=nan, roundscore_A=8, roundscore_B=7)
batch 8006: Pandas(Index=8006, rally_id=2844, player=11, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.2778243131580308, player_location_y=-0.8585793808250193, opponent_location_x=-0.2169103502423051, opponent_location_y=0.9971889246828484, ball_round=6, set=1, match_id=35, getpoint_player='B', roundscore_A=8, roundscore_B=7)
batch 8007: Pandas(Index=8007, rally_id=2845, player=11, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.1006942776938241, player_location_y=-0.7572784743985611, opponent_location_x=-0.4283773190030872, opponent_location_y=1.0041704437847236, ball_round=1, set=1, match_id=35, getpoint_player=nan, roundscore_A=9, roundscore_B=7)
